"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Reinforced Potential Field for Multi-Robot Motion Planning in Cluttered Environments","D. Zhang; X. Zhang; Z. Zhang; B. Zhu; Q. Zhang","School of Aeronautics and Astronautics, Sun Yatsen University, Shenzhen, P.R. China; School of Aeronautics and Astronautics, Sun Yatsen University, Shenzhen, P.R. China; School of Aeronautics and Astronautics, Sun Yatsen University, Shenzhen, P.R. China; School of Aeronautics and Astronautics, Sun Yatsen University, Shenzhen, P.R. China; School of Aeronautics and Astronautics, Sun Yatsen University, Shenzhen, P.R. China",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","699","704","Motion planning is challenging for multiple robots in cluttered environments without communication, especially in view of real-time efficiency, motion safety, distributed computation, and trajectory optimality, etc. In this paper, a reinforced potential field method is developed for distributed multi-robot motion planning, which is a synthesized design of reinforcement learning and artificial potential fields. An observation embedding with a self-attention mechanism is presented to model the robot-robot and robot-environment interactions. A soft wall-following rule is developed to improve the trajectory smoothness. Our method belongs to reactive planning, but environment properties are implicitly encoded. The total amount of robots in our method can be scaled up to any number. The performance improvement over a vanilla APF and RL method has been demonstrated via numerical simulations. Experiments are also performed using quadrotors to further illustrate the competence of our method.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10342416","National Nature Science Foundation of China(grant numbers:62103451); Shenzhen Science and Technology Program(grant numbers:JCYJ20220530145209021); Ministry of Education of China(grant numbers:2021ZYA02017); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10342416","","Heuristic algorithms;Dynamics;Reinforcement learning;Numerical simulation;Robot sensing systems;Real-time systems;Planning","","6","","25","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"A Composite Control Strategy for Quadruped Robot by Integrating Reinforcement Learning and Model-Based Control","S. Lyu; H. Zhao; D. Wang","Machine Intelligence Lab (MiLAB), School of Engineering, Westlake University, Hangzhou, China; Machine Intelligence Lab (MiLAB), School of Engineering, Westlake University, Hangzhou, China; Machine Intelligence Lab (MiLAB), School of Engineering, Westlake University, Hangzhou, China",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","751","758","Locomotion in the wild requires the quadruped robot to have strong capabilities in adaptation and robustness. The deep reinforcement learning (DRL) exhibits the huge potential in environmental adaptability, while its stability issues remain open. On the other hand, the quadruped robot dynamic model contains a lot of useful information that is beneficial to the robust control. The combination of DRL with model-based control may take both strengths and hold promises in better robustness. In this paper, the DRL and the proposed model-based controller are firmly integrated in a novel manner such that the proposed model-based controller is able to rectify the gait commands generated by DRL based on the system dynamic model so as to enhance the robustness of the quadruped robot against the external disturbances. Besides, a potential energy function is introduced to achieve the compliant contact. The stability of the proposed method is ensured in terms of passivity analysis. Several physical experiments are carried out to verify the performance of the proposed method.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10341908","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10341908","","Potential energy;Robust control;Legged locomotion;Adaptation models;System dynamics;Reinforcement learning;Robustness","","6","","24","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Modular Neural Network Policies for Learning In-Flight Object Catching with a Robot Hand-Arm System","W. Hu; F. Acero; E. Triantafyllidis; Z. Liu; Z. Li","School of Informatics, University of Edinburgh, UK; Department of Computer Science, University College London, UK; School of Informatics, University of Edinburgh, UK; School of Informatics, University of Edinburgh, UK; Department of Computer Science, University College London, UK",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","944","951","We present a modular framework designed to enable a robot hand-arm system to learn how to catch flying objects, a task that requires fast, reactive, and accurately-timed robot motions. Our framework consists of five core modules: (i) an object state estimator that learns object trajectory prediction, (ii) a catching pose quality network that learns to score and rank object poses for catching, (iii) a reaching control policy trained to move the robot hand to pre-catch poses, (iv) a grasping control policy trained to perform soft catching motions for safe and robust grasping, and (v) a gating network trained to synthesize the actions given by the reaching and grasping policy. The former two modules are trained via supervised learning and the latter three use deep reinforcement learning in a simulated environment. We conduct extensive evaluations of our framework in simulation for each module and the integrated system, to demonstrate high success rates of in-flight catching and robustness to perturbations and sensory noise. Whilst only simple cylindrical and spherical objects are used for training, the integrated system shows successful generalization to a variety of household objects that are not used in training.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10341463","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10341463","","Training;Deep learning;Perturbation methods;Supervised learning;Grasping;Reinforcement learning;Robot sensing systems","","5","","19","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"QDP: Learning to Sequentially Optimise Quasi-Static and Dynamic Manipulation Primitives for Robotic Cloth Manipulation","D. Blanco-Mulero; G. Alcan; F. J. Abu-Dakka; V. Kyrki","School of Electrical Engineering, Aalto University, Finland; School of Electrical Engineering, Aalto University, Finland; Munich Institute of Robotics and Machine Intelligence, Technische Universität München, München, Germany; School of Electrical Engineering, Aalto University, Finland",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","984","991","Pre-defined manipulation primitives are widely used for cloth manipulation. However, cloth properties such as its stiffness or density can highly impact the performance of these primitives. Although existing solutions have tackled the parameterisation of pick and place locations, the effect of factors such as the velocity or trajectory of quasi-static and dynamic manipulation primitives has been neglected. Choosing appropriate values for these parameters is crucial to cope with the range of materials present in house-hold cloth objects. To address this challenge, we introduce the Quasi-Dynamic Parameterisable (QDP) method, which optimises parameters such as the motion velocity in addition to the pick and place positions of quasi-static and dynamic manipulation primitives. In this work, we leverage the framework of Sequential Reinforcement Learning to decouple sequentially the parameters that compose the primitives. To evaluate the effectiveness of the method, we focus on the task of cloth unfolding with a robotic arm in simulation and real-world experiments. Our results in simulation show that by deciding the optimal parameters for the primitives the performance can improve by 20% compared to sub-optimal ones. Real-world results demonstrate the advantage of modifying the velocity and height of manipulation primitives for cloths with different mass, stiffness, shape, and size. Supplementary material, videos, and code, can be found at https://sites.google.com/view/qdp-srl.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10342002","Academy of Finland(grant numbers:317020,328399); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10342002","","Shape;Dynamics;Reinforcement learning;Real-time systems;Fabrics;Trajectory;Task analysis","","14","","27","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"GOATS: Goal Sampling Adaptation for Scooping with Curriculum Reinforcement Learning","Y. Niu; S. Jin; Z. Zhang; J. Zhu; D. Zhao; L. Zhang","Carnegie Mellon University; Robotics and Autonomous Driving Lab, Baidu Research, USA; Robotics and Autonomous Driving Lab, Baidu Research, USA; Carnegie Mellon University; Carnegie Mellon University; Robotics and Autonomous Driving Lab, Baidu Research, USA",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","1023","1030","In this work, we first formulate the problem of robotic water scooping using goal-conditioned reinforcement learning. This task is particularly challenging due to the complex dynamics of fluid and the need to achieve multi-modal goals. The policy is required to successfully reach both position goals and water amount goals, which leads to a large convoluted goal state space. To overcome these challenges, we introduce Goal Sampling Adaptation for Scooping (GOATS), a curriculum reinforcement learning method that can learn an effective and generalizable policy for robot scooping tasks. Specifically, we use a goal-factorized reward formulation and interpolate position goal distributions and amount goal distributions to create curriculum throughout the learning process. As a result, our proposed method can outperform the baselines in simulation and achieves 5.46% and 8.71% amount errors on bowl scooping and bucket scooping tasks, respectively, under 1000 variations of initial water states in the tank and a large goal state space. Besides being effective in simulation environments, our method can efficiently adapt to noisy real-robot water-scooping scenarios with diverse physical configurations and unseen settings, demonstrating superior efficacy and generalizability. The videos of this work are available on our project page: https://sites.google.com/view/goatscooping.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10342221","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10342221","","Fluid dynamics;Reinforcement learning;Trajectory;Noise measurement;Task analysis;Intelligent robots;Videos","","9","","33","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Resource-Constrained Station-Keeping for Latex Balloons Using Reinforcement Learning","J. Saunders; L. Prenevost; Ö. Şimşek; A. Hunter; W. Li","Department of Computer Science, University of Bath, UK; Lux Aerobot, Montréal, Canada; Department of Computer Science, University of Bath, UK; Department of Mechanical Engineering, University of Bath, UK; Department of Computer Science, University of Bath, UK",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","1102","1109","High altitude balloons have proved useful for ecological aerial surveys, atmospheric monitoring, and communication relays. However, due to weight and power constraints, there is a need to investigate alternate modes of propulsion to navigate in the stratosphere. Very recently, reinforcement learning has been proposed as a control scheme to maintain balloons in the region of a fixed location, facilitated through diverse opposing wind-fields at different altitudes. Although air-pump based station keeping has been explored, there is no research on the control problem for venting and ballasting actuated balloons, which is commonly used as a low-cost alternative. We show how reinforcement learning can be used for this type of balloon. Specifically, we use the soft actor-critic algorithm, which on average is able to station-keep within 50 km for on average 25% of the flight, consistent with state-of-the-art. Furthermore, we show that the proposed controller effectively minimises the consumption of resources, thereby supporting long duration flights. We frame the controller as a continuous control reinforcement learning problem, which allows for a more diverse range of trajectories, as opposed to current state-of-the-art work, which uses discrete action spaces. Furthermore, through continuous control, we can make use of larger ascent rates which are not possible using air-pumps. The desired ascent-rate is decoupled into desired altitude and time-factor to provide a more transparent policy, compared to low-level control commands used in previous works. Finally, by applying the equations of motion, we establish appropriate thresholds for venting and ballasting to prevent the agent from exploiting the environment. More specifically, we ensure actions are physically feasible by enforcing constraints on venting and ballasting.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10341711","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10341711","","Surveys;Electronic ballasts;Green products;Terrestrial atmosphere;Reinforcement learning;Aerospace electronics;Propulsion","","7","","34","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"UPPLIED: UAV Path Planning for Inspection Through Demonstration","S. S. Kannan; V. L. N. Venkatesh; R. K. Senthilkumaran; B. -C. Min","Department of Computer and Information Technology, SMART Lab, Purdue University, West Lafayette, IN, USA; Department of Computer and Information Technology, SMART Lab, Purdue University, West Lafayette, IN, USA; Department of Computer and Information Technology, SMART Lab, Purdue University; Department of Computer and Information Technology, SMART Lab, Purdue University, West Lafayette, IN, USA",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","1126","1133","In this paper, a new demonstration-based path-planning framework for the visual inspection of large structures using UAVs is proposed. We introduce UPPLIED: UAV Path PLanning for InspEction through Demonstration, which utilizes a demonstrated trajectory to generate a new trajectory to inspect other structures of the same kind. The demonstrated trajectory can inspect specific regions of the structure and the new trajectory generated by UPPLIED inspects similar regions in the other structure. The proposed method generates inspection points from the demonstrated trajectory and uses standardization to translate those inspection points to inspect the new structure. Finally, the position of these inspection points is optimized to refine their view. Numerous experiments were conducted with various structures and the proposed framework was able to generate inspection trajectories of various kinds for different structures based on the demonstration. The trajectories generated match with the demonstrated trajectory in geometry and at the same time inspect the regions inspected by the demonstration trajectory with minimum deviation. The experimental video of the work can be found at https://youtu.be/YqPx-cLkv04.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10342478","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10342478","","Geometry;Visualization;Solid modeling;Three-dimensional displays;Databases;Standardization;Inspection","","2","","27","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Viewpoint Push Planning for Mapping of Unknown Confined Spaces","N. Dengler; S. Pan; V. Kalagaturu; R. Menon; M. Dawood; M. Bennewitz","Humanoid Robots Lab, University of Bonn, Germany; Humanoid Robots Lab, University of Bonn, Germany; Humanoid Robots Lab, University of Bonn, Germany; Humanoid Robots Lab, University of Bonn, Germany; Humanoid Robots Lab, University of Bonn, Germany; Humanoid Robots Lab, University of Bonn, Germany",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","1178","1184","Viewpoint planning is an important task in any application where objects or scenes need to be viewed from different angles to achieve sufficient coverage. The mapping of confined spaces such as shelves is an especially challenging task since objects occlude each other and the scene can only be observed from the front, posing limitations on the possible viewpoints. In this paper, we propose a deep reinforcement learning framework that generates promising views aiming at reducing the map entropy. Additionally, the pipeline extends standard viewpoint planning by predicting adequate minimally invasive push actions to uncover occluded objects and increase the visible space. Using a 2.5D occupancy height map as state representation that can be efficiently updated, our system decides whether to plan a new viewpoint or perform a push. To learn feasible pushes, we use a neural network to sample push candidates on the map based on training data provided by human experts. As simulated and real-world experimental results with a robotic arm show, our system is able to significantly increase the mapped space compared to different baselines, while the executed push actions highly benefit the viewpoint planner with only minor changes to the object configuration.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10341809","European Commission(grant numbers:964854-RePAIR-H2020-FETOPEN-2018-2020); Deutsche Forschungsgemeinschaft (DFG, German Research Foundation)(grant numbers:EXC-2070 - 390732324); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10341809","","Minimally invasive surgery;Runtime;Pipelines;Robot vision systems;Training data;Reinforcement learning;Real-time systems","","8","","39","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Learning from Pixels with Expert Observations","M. -H. Hoang; L. Dinh; H. Nguyen","University of Science, Ho Chi Minh City, Vietnam; Hanoi University of Science & Technology, Hanoi, Vietnam; Northeastern University, Boston, MA, USA",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","1200","1206","In reinforcement learning (RL), sparse rewards can present a significant challenge. Fortunately, expert actions can be utilized to overcome this issue. However, acquiring explicit expert actions can be costly, and expert observations are often more readily available. This paper presents a new approach that uses expert observations for learning in robot manipulation tasks with sparse rewards from pixel observations. Specifically, our technique involves using expert observations as intermediate visual goals for a goal-conditioned RL agent, enabling it to complete a task by successively reaching a series of goals. We demonstrate the efficacy of our method in five challenging block construction tasks in simulation and show that when combined with two state-of-the-art agents, our approach can significantly improve their performance while requiring 4–20 times fewer expert actions during training. Moreover, our method is also superior to a hierarchical baseline.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10342043","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10342043","","Training;Visualization;Neural networks;Reinforcement learning;Task analysis;Intelligent robots","","1","","38","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"RMBench: Benchmarking Deep Reinforcement Learning for Robotic Manipulator Control","Y. Xiang; X. Wang; S. Hu; B. Zhu; X. Huang; X. Wu; S. Lyu","Department of Earth System Science, Ministry of Education, Key Laboratory for Earth System Modeling, Institute for Global Change Studies, Tsinghua University, Beijing, China; University at Albany, State University of New York, USA; Carnegie Mellon University, USA; Microsoft Research Asia, China; Department of Earth System Science, Ministry of Education, Key Laboratory for Earth System Modeling, Institute for Global Change Studies, Tsinghua University, Beijing, China; Chengdu University of Information Technology, China; University at Buffalo, State University of New York, USA",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","1207","1214","Reinforcement learning is used to tackle complex tasks with high-dimensional sensory inputs. Over the past decade, a wide range of reinforcement learning algorithms have been developed, with recent progress benefiting from deep learning for raw sensory signal representation. This raises a natural question: how well do these algorithms perform across different robotic manipulation tasks? To objectively compare algorithms, benchmarks use performance metrics. Benchmarks use objective performance metrics to offer a scientific way to compare algorithms. In this paper, we introduce RMBench, the first benchmark for robotic manipulations with high-dimensional continuous action and state spaces. We implement and evaluate reinforcement learning algorithms that take observed pixels as inputs and report their average performance and learning curves to demonstrate their performance and training stability. Our study concludes that none of the evaluated algorithms can handle all tasks well, with soft Actor-Critic outperforming most algorithms in terms of average reward and stability, and an algorithm combined with data augmentation potentially facilitating learning policies. Our code is publicly available at https://github.com/xiangyanfei212/RMBench-2022.git, including all benchmark tasks and studied algorithms.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10342479","National Natural Science Foundation of China(grant numbers:42125503,42075137); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10342479","","Measurement;Deep learning;Training;Reinforcement learning;Benchmark testing;Robot sensing systems;Manipulators","","4","","53","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Object-Oriented Option Framework for Robotics Manipulation in Clutter","J. -C. Pang; S. -H. Yang; X. -H. Chen; X. Yang; Y. Yu; M. Ma; Z. Guo; H. Yang; B. Huang","National Key Laboratory of Novel Software Technology, Nanjing University; National Key Laboratory of Novel Software Technology, Nanjing University; National Key Laboratory of Novel Software Technology, Nanjing University; National Key Laboratory of Novel Software Technology, Nanjing University; National Key Laboratory of Novel Software Technology, Nanjing University; CloudMinds Robotics; National Key Laboratory of Novel Software Technology, Nanjing University; National Key Laboratory of Novel Software Technology, Nanjing University; National Key Laboratory of Novel Software Technology, Nanjing University",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","1230","1237","Domestic service robots are becoming increasingly popular due to their ability to help people with household tasks. These robots often encounter the challenge of manipulating objects in cluttered environments (MoC), which is difficult due to the complexity of effective planning and control. Previous solutions involved designing specific action primitives and planning paradigms. However, the pre-coded action primitives can limit the agility and task-solving scope of robots. In this paper, we propose a general approach for MoC called the Object-Oriented Option Framework (O3F), which uses the option framework (OF) to learn planning and control. The standard OF discovers options from scratch based on reinforcement learning, which can lead to collapsed options and hurt learning. To address this limitation, O3F introduces the concept of an object-oriented option space for OF, which focuses specifically on object movement and overcomes the challenges associated with collapsed options. Based on this, we train an object-oriented option planner to determine the option to execute and a universal object-oriented option executor to complete the option. Simulation experiments on the Ginger XR1 robot and robot arm show that O3F is generally applicable to various types of robot and manipulation tasks. Furthermore, O3F achieves success rates of 72.4% and 90% in grasping and object collecting tasks, respectively, significantly outperforming baseline methods.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10342335","National Key Research and Development Program of China(grant numbers:2021ZD0140409); National Science Foundation of China(grant numbers:61921006,61876119,62276126); Natural Science Foundation of Jiangsu(grant numbers:BK20221442); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10342335","","Service robots;Reinforcement learning;Grasping;Manipulators;Planning;Complexity theory;Task analysis","","6","","53","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
