"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Synthesize Efficient Safety Certificates for Learning-Based Safe Control using Magnitude Regularization","H. Zheng; H. Ma; S. Zheng; S. E. Li; J. Wang","School of Vehicle and Mobility, Tsinghua University, Beijing, China; Harvard John A. Paulson School of Engineering and Applied Sciences, Cambridge, MA, United States; School of Vehicle and Mobility, Tsinghua University, Beijing, China; School of Vehicle and Mobility, Tsinghua University, Beijing, China; School of Vehicle and Mobility, Tsinghua University, Beijing, China",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","545","551","Safety certificates based on energy functions can provide demonstrable safety for complex robotic systems. However, all recent studies on learning-based energy function synthesis only consider the feasibility of the control policy, which might cause over-conservativeness and even fail to achieve the control goal. To solve the problem of over-conservative controllers, we proposed the magnitude regularization technique to improve the controller performance of safe controllers by reducing the conservativeness inside the energy function, while keeping the promising provable safety guarantees. Specifically, we quantify the conservativeness by the magnitude of the energy function, and we reduce the conservativeness by adding a magnitude regularization term to the synthesis loss. We propose an algorithm using reinforcement learning (RL) for synthesis to unify the learning process of safe controllers and energy functions. We conducted simulation experiments on Safety Gym and real-robot experiments using small quadrotors. Simulation results show that the proposed algorithm does reduce the conservativeness of the energy function and outperforms baselines in terms of controller performance while maintaining safety. Real-robot experiments have shown that the proposed algorithm indeed reduce conservativeness on the small quadrotors.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10610959","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10610959","","Simulation;Process control;Artificial neural networks;Reinforcement learning;Safety;Task analysis;Robots","","1","","44","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"Towards learning-based planning: The nuPlan benchmark for real-world autonomous driving","N. Karnchanachari; D. Geromichalos; K. S. Tan; N. Li; C. Eriksen; S. Yaghoubi; N. Mehdipour; G. Bernasconi; W. K. Fong; Y. Guo; H. Caesar",NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA,2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","629","636","Machine Learning (ML) has replaced handcrafted methods for perception and prediction in autonomous vehicles. Yet for the equally important planning task, the adoption of ML-based techniques is slow. We present nuPlan, the world’s first real-world autonomous driving dataset and benchmark. The benchmark is designed to test the ability of ML-based planners to handle diverse driving situations and to make safe and efficient decisions. We introduce a new large-scale dataset that consists of 1282 hours of diverse driving scenarios from 4 cities (Las Vegas, Boston, Pittsburgh, and Singapore) and includes high-quality auto-labeled object tracks and traffic light data. We mine and taxonomize common & rare driving scenarios which are used during evaluation to get fine-grained insights into the performance and characteristics of a planner. Beyond the dataset, we provide a simulation and evaluation framework that enables a planner’s actions to be simulated in closed-loop to account for interactions with other traffic participants. We present a detailed analysis of numerous baselines and investigate gaps between ML-based and traditional methods. Find the nuPlan dataset and code at nuplan.org.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10610077","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10610077","","Training;Measurement;Urban areas;Machine learning;Benchmark testing;Robot sensing systems;Planning","","45","","87","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"Uncertainty-driven Exploration Strategies for Online Grasp Learning","Y. Shi; P. Schillinger; M. Gabriel; A. Qualmann; Z. Feldman; H. Ziesche; N. A. Vien","Karlsruhe Institute of Technology, Karlsruhe, Germany; Bosch Center for Artificial Intelligence, Renningen, Germany; Bosch Center for Artificial Intelligence, Renningen, Germany; Bosch Center for Artificial Intelligence, Renningen, Germany; Bosch Center for Artificial Intelligence, Renningen, Germany; Bosch Center for Artificial Intelligence, Renningen, Germany; Bosch Center for Artificial Intelligence, Renningen, Germany",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","781","787","Existing grasp prediction approaches are mostly based on offline learning, while, ignoring the exploratory grasp learning during online adaptation to new picking scenarios, i.e., objects that are unseen or out-of-domain (OOD), camera and bin settings, etc. In this paper, we present an uncertainty-based approach for online learning of grasp predictions for robotic bin picking. Specifically, the online learning algorithm with an effective exploration strategy can significantly improve its adaptation performance to unseen environment settings. To this end, we first propose to formulate online grasp learning as an RL problem that will allow us to adapt both grasp reward prediction and grasp poses. We propose various uncertainty estimation schemes based on Bayesian uncertainty quantification and distributional ensembles. We carry out evaluations on real-world bin picking scenes of varying difficulty. The objects in the bin have various challenging physical and perceptual characteristics that can be characterized by semi- or total transparency, and irregular or curved surfaces. The results of our experiments demonstrate a notable improvement of grasp performance in comparison to conventional online learning methods which incorporate only naive exploration strategies. Video: https://youtu.be/fPKOrjC2QrU","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10610056","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10610056","","Training;Visualization;Uncertainty;Robot vision systems;Noise;Estimation;Propioception","","3","","54","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"Pseudo Labeling and Contextual Curriculum Learning for Online Grasp Learning in Robotic Bin Picking","H. Le; P. Schillinger; M. Gabriel; A. Qualmann; N. A. Vien","Technical University, Dortmund; Bosch Center for Artificial Intelligence (BCAI), Germany; Bosch Center for Artificial Intelligence (BCAI), Germany; Bosch Center for Artificial Intelligence (BCAI), Germany; Bosch Center for Artificial Intelligence (BCAI), Germany",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","788","794","The prevailing grasp prediction methods predominantly rely on offline learning, overlooking the dynamic grasp learning that occurs during real-time adaptation to novel picking scenarios. These scenarios may involve previously unseen objects, variations in camera perspectives, and bin configurations, among other factors. In this paper, we introduce a novel approach, SSL-ConvSAC, that combines semi-supervised learning and reinforcement learning for online grasp learning. By treating pixels with reward feedback as labeled data and others as unlabeled, it efficiently exploits unlabeled data to enhance learning. In addition, we address the imbalance between labeled and unlabeled data by proposing a contextual curriculum-based method. We ablate the proposed approach on real-world evaluation data and demonstrate promise for improving online grasp learning on bin picking tasks using a physical 7-DoF Franka Emika robot arm with a suction gripper. Video: https://youtu.be/OAro5pg8I9U","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10611348","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10611348","","Reinforcement learning;Prediction methods;Grasping;Semisupervised learning;Manipulators;Cameras;Real-time systems","","1","","41","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"Towards Robo-Coach: Robot Interactive Stiffness/Position Adaptation for Human Strength and Conditioning Training","C. Li; X. Wu; T. Teng; S. Calinon; F. Chen","Department of Mechanical and Automation Engineering, T-Stone Robotics Institute, The Chinese University of Hong Kong, Hong Kong; Department of Mechanical and Automation Engineering, T-Stone Robotics Institute, The Chinese University of Hong Kong, Hong Kong; Department of Mechanical and Automation Engineering, T-Stone Robotics Institute, The Chinese University of Hong Kong, Hong Kong; Idiap Research Institute, Martigny, Switzerland; Idiap Research Institute, Martigny, Switzerland",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","860","866","Traditional strength and conditioning training relies on the utilization of free weights, such as weighted implements, to elicit external stimuli. However, this approach poses a significant challenge when attempting to modify or adjust the loads within a single training set. This paper introduces an innovative method for achieving adjustable loads during resistance training by leveraging physical Human-Robot Interaction (pHRI). The primary objective is to regulate targeted muscle activation through the use of Robo-Coach (robotic coach system). We first utilize a Task-Parameterized Gaussian Mixture Model (TP-GMM) to learn the motion of coach demonstration, which can be generalized for the trainees. The 3D path extracted from the generated trajectory is then projected onto a 2D plane with respect to the direction of the load. Furthermore, we propose a hybrid stiffness/position generator for online task execution. This generator determines the desired positions in the 2D plane according to the contact point displacements in the stimuli direction and, simultaneously, sets the desired stiffness based on the muscle activation feedback. Finally, the Robo-Coach is implemented with a variable impedance controller to achieve load-adjustable resistance training with the trainee. The biceps curl exercises were conducted and the results showed favorable performance, indicating the effectiveness of this approach.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10611028","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10611028","","Training;Three-dimensional displays;Human-robot interaction;Muscles;Generators;Trajectory;Impedance","","3","","33","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"Language and Sketching: An LLM-driven Interactive Multimodal Multitask Robot Navigation Framework","W. Zu; W. Song; R. Chen; Z. Guo; F. Sun; Z. Tian; W. Pan; J. Wang","ShanghaiTech University, Shanghai, China; ShanghaiTech University, Shanghai, China; ShanghaiTech University, Shanghai, China; Harbin Institute of Technology, Harbin, China; University of Shanghai for Science and Technology, Shanghai, China; ShanghaiTech University, Shanghai, China; The University of Manchester, Manchester, United Kingdom; University College London, London, United Kingdom",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","1019","1025","The socially-aware navigation system has evolved to adeptly avoid various obstacles while performing multiple tasks, such as point-to-point navigation, human-following, and -guiding. However, a prominent gap persists: in Human-Robot Interaction (HRI), the procedure of communicating commands to robots demands intricate mathematical formulations. Furthermore, the transition between tasks does not quite possess the intuitive control and user-centric interactivity that one would desire. In this work, we propose an LLM-driven interactive multimodal multitask robot navigation framework, termed LIM2N, to solve the above new challenge in the navigation field. We achieve this by first introducing a multimodal interaction framework where language and hand-drawn inputs can serve as navigation constraints and control objectives. Next, a reinforcement learning agent is built to handle multiple tasks with the received information. Crucially, LIM2N creates smooth cooperation among the reasoning of multimodal input, multitask planning, and adaptation and processing of the intelligent sensing modules in the complicated system. Detailed experiments are conducted in both simulation and the real world demonstrating that LIM2N has solid user needs understanding, alongside an enhanced interactive experience.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10611462","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10611462","","Navigation;Human-robot interaction;Reinforcement learning;Robot sensing systems;Solids;Human in the loop;Cognition","","35","","27","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"Data-Driven Latent Space Representation for Robust Bipedal Locomotion Learning","G. A. Castillo; B. Weng; W. Zhang; A. Hereid","Electrical and Computer Engineering, Ohio State University, Columbus, OH, USA; Department of Computer Science, Iowa State University, Ames, IA, USA; SUSTech Institute of Robotics, Southern University of Science and Technology (SUSTech), China; Mechanical and Aerospace Engineering, Ohio State University, Columbus, OH, USA",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","1172","1178","This paper presents a novel framework for learning robust bipedal walking by combining a data-driven state representation with a Reinforcement Learning (RL) based locomotion policy. The framework utilizes an autoencoder to learn a low-dimensional latent space that captures the complex dynamics of bipedal locomotion from existing locomotion data. This reduced dimensional state representation is then used as states for training a robust RL-based gait policy, eliminating the need for heuristic state selections or the use of template models for gait planning. The results demonstrate that the learned latent variables are disentangled and directly correspond to different gaits or speeds, such as moving forward, backward, or walking in place. Compared to traditional template model-based approaches, our framework exhibits superior performance and robustness in simulation. The trained policy effectively tracks a wide range of walking speeds and demonstrates good generalization capabilities to unseen scenarios.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10610978","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10610978","","Legged locomotion;Training;Manifolds;Supervised learning;Reinforcement learning;Aerospace electronics;Robustness","","5","","23","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"Gaussian Mixture Likelihood-based Adaptive MPC for Interactive Mobile Manipulators","D. Rakovitis; D. Mronga","Robotics Innovation Center of German Research Center for Artificial Intelligence GmbH (DFKI), Bremen, Germany; Robotics Innovation Center of German Research Center for Artificial Intelligence GmbH (DFKI), Bremen, Germany",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","1392","1398","Mobile robots are nowadays frequently used for interaction tasks in the real world, e.g. for opening doors or for pick-and-place tasks. When used in real-world environments, adapting the robot controllers to uncertain contact dynamics is a significant challenge. Adaptive Model Predictive Control (AMPC) is an approach for controlling robot motions while adapting to uncertain or changing dynamics. However, most of the existing AMPC approaches used in mobile manipulation require either expert tuning or extensive training, making it very difficult to introduce novel or diverse tasks. In addition, the adjustment of several, independent environment parameters is usually not considered in the AMPC formulation. In this work, we introduce a hierarchical approach that uses Gaussian Mixture Models (GMMs) and Gaussian Mixture Regression (GMR) to predict the dynamic model parameters of MPC based on proprioceptive measurements and perform tasks with multiple unknown environmental parameters. The approach is evaluated in simulation and in real experiments on a mobile manipulator and compared to several baseline methods. It is shown that it outperforms standard MPC and an existing AMPC approach on several tasks such as carrying, pushing, and door opening.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10610115","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10610115","","Training;Robot motion;Dynamics;Propioception;Predictive models;Mobile robots;Task analysis","","3","","23","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"GAMMA: Graspability-Aware Mobile MAnipulation Policy Learning based on Online Grasping Pose Fusion","J. Zhang; N. Gireesh; J. Wang; X. Fang; C. Xu; W. Chen; L. Dai; H. Wang","CFCS, School of Computer Science, Peking University; Galbot; Beijing Academy of Artificial Intelligence; Beijing Academy of Artificial Intelligence; Galbot; Beijing Academy of Artificial Intelligence; Tongji University; CFCS, School of Computer Science, Peking University",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","1399","1405","Mobile manipulation constitutes a fundamental task for robotic assistants and garners significant attention within the robotics community. A critical challenge inherent in mobile manipulation is the effective observation of the target while approaching it for grasping. In this work, we propose a graspability-aware mobile manipulation approach powered by an online grasping pose fusion framework that enables a temporally consistent grasping observation. Specifically, the predicted grasping poses are online organized to eliminate the redundant, outlier grasping poses, which can be encoded as a grasping pose observation state for reinforcement learning. Moreover, on-the-fly fusing the grasping poses enables a direct assessment of graspability, encompassing both the quantity and quality of grasping poses. This assessment can subsequently serve as an observe-to-grasp reward, motivating the agent to prioritize actions that yield detailed observations while approaching the target object for grasping. Through extensive experiments conducted on the Habitat and Isaac Gym simulators, we find that our method attains a good balance between observation and manipulation, yielding high performance under various grasping metrics. Furthermore, we discover that the incorporation of temporal information from grasping poses aids in mitigating the sim-to-real gap, leading to robust performance in challenging real-world experiments. Project page: https://pku-epic.github.io/GAMMA/","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10610125","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10610125","","Measurement;Accuracy;Fuses;Habitats;Grasping;Reinforcement learning;Robustness","","23","","37","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"Visual CPG-RL: Learning Central Pattern Generators for Visually-Guided Quadruped Locomotion","G. Bellegarda; M. Shafiee; A. Ijspeert","BioRobotics Laboratory, Ecole Polytechnique Federale de Lausanne (EPFL); BioRobotics Laboratory, Ecole Polytechnique Federale de Lausanne (EPFL); BioRobotics Laboratory, Ecole Polytechnique Federale de Lausanne (EPFL)",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","1420","1427","We present a framework for learning visually-guided quadruped locomotion by integrating exteroceptive sensing and central pattern generators (CPGs), i.e. systems of coupled oscillators, into the deep reinforcement learning (DRL) framework. Through both exteroceptive and proprioceptive sensing, the agent learns to coordinate rhythmic behavior among different oscillators to track velocity commands, while at the same time override these commands to avoid collisions with the environment. We investigate several open robotics and neuroscience questions: 1) What is the role of explicit interoscillator couplings between oscillators, and can such coupling improve sim-to-real transfer for navigation robustness? 2) What are the effects of using a memory-enabled vs. a memory-free policy network with respect to robustness, energy-efficiency, and tracking performance in sim-to-real navigation tasks? 3) How do animals manage to tolerate high sensorimotor delays, yet still produce smooth and robust gaits? To answer these questions, we train our perceptive locomotion policies in simulation and perform sim-to-real transfers to the Unitree Go1 quadruped, where we observe robust navigation in a variety of scenarios. Our results show that the CPG, explicit interoscillator couplings, and memory-enabled policy representations are all beneficial for energy efficiency, robustness to noise and sensory delays of 90 ms, and tracking performance for successful sim-to-real transfer for navigation tasks.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10611128","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10611128","","Couplings;Navigation;Robot kinematics;Robot sensing systems;Robustness;Delays;Sensors","","25","","47","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"Quadruped-Frog: Rapid Online Optimization of Continuous Quadruped Jumping","G. Bellegarda; M. Shafiee; M. E. Özberk; A. Ijspeert","BioRobotics Laboratory, Ecole Polytechnique Federale de Lausanne (EPFL); BioRobotics Laboratory, Ecole Polytechnique Federale de Lausanne (EPFL); BioRobotics Laboratory, Ecole Polytechnique Federale de Lausanne (EPFL); BioRobotics Laboratory, Ecole Polytechnique Federale de Lausanne (EPFL)",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","1443","1450","Legged robots are becoming increasingly agile in exhibiting dynamic behaviors such as running and jumping. Usually, such behaviors are either optimized and engineered offline (i.e. the behavior is designed for before it is needed), either through model-based trajectory optimization, or through deep learning-based methods involving millions of timesteps of simulation interactions. Notably, such offline-designed locomotion controllers cannot perfectly model the true dynamics of the system, such as the motor dynamics. In contrast, in this paper, we consider a quadruped jumping task that we rapidly optimize online. We design foot force profiles parameterized by only a few parameters which we optimize for directly on hardware with Bayesian Optimization. The force profiles are tracked at the joint level, and added to Cartesian PD impedance control and Virtual Model Control to stabilize the jumping motions. After optimization, which takes only a handful of jumps, we show that this control architecture is capable of diverse and omnidirectional jumps including forward, lateral, and twist (turning) jumps, even on uneven terrain, enabling the Unitree Go1 quadruped to jump 0.5 m high, 0.5 m forward, and jump-turn over 2 rad.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10610141","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10610141","","Force;Dynamics;Motors;Turning;Hardware;Biology;Quadrupedal robots","","13","","56","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
