"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Image-Based Deep Reinforcement Learning with Intrinsically Motivated Stimuli: On the Execution of Complex Robotic Tasks","D. Valencia; H. Williams; Y. Xing; T. Gee; M. Liarokapis; B. A. MacDonald","Centre for Automation and Robotic Engineering Science, The University of Auckland, New Zealand; Centre for Automation and Robotic Engineering Science, The University of Auckland, New Zealand; Centre for Automation and Robotic Engineering Science, The University of Auckland, New Zealand; Centre for Automation and Robotic Engineering Science, The University of Auckland, New Zealand; New Dexterity Research Group, The University of Auckland, New Zealand; Centre for Automation and Robotic Engineering Science, The University of Auckland, New Zealand",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","587","594","Reinforcement Learning (RL) has been widely used to solve tasks where the environment consistently provides a dense reward value. However, in real-world scenarios, rewards can often be poorly defined or sparse. Auxiliary signals are indispensable for discovering efficient exploration strategies and aiding the learning process. In this work, inspired by intrinsic motivation theory, we postulate that the intrinsic stimuli of novelty and surprise can assist in improving exploration in complex, sparsely rewarded environments. We introduce a novel sample-efficient method able to learn directly from pixels, an image-based extension of TD3 with an autoencoder called NaSA-TD3. The experiments demonstrate that NaSA-TD3 is easy to train and an efficient method for tackling complex continuous-control robotic tasks, both in simulated environments and real-world settings. NaSA-TD3 outperforms existing state-of-the-art RL image-based methods in terms of final performance without requiring pre-trained models or human demonstrations.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10801857","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10801857","","Measurement;Analytical models;Autoencoders;Robot vision systems;Computer architecture;Deep reinforcement learning;Cameras;Image sequences;Proposals;Intelligent robots","","3","","54","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"Mitigating Adversarial Perturbations for Deep Reinforcement Learning via Vector Quantization","T. M. Luu; T. Nguyen; T. J. Tian Jin; S. Kim; C. D. Yoo","School of Electrical Engineering, Korea Advanced Institute of Science and Technology, Daejeon, Republic of Korea; School of Electrical Engineering, Korea Advanced Institute of Science and Technology, Daejeon, Republic of Korea; School of Electrical Engineering, Korea Advanced Institute of Science and Technology, Daejeon, Republic of Korea; Department of Artificial Intelligence, Korea University, Seoul, Republic of Korea; School of Electrical Engineering, Korea Advanced Institute of Science and Technology, Daejeon, Republic of Korea",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","595","602","Recent studies reveal that well-performing reinforcement learning (RL) agents in training often lack resilience against adversarial perturbations during deployment. This highlights the importance of building a robust agent before deploying it in the real world. Most prior works focus on developing robust training-based procedures to tackle this problem, including enhancing the robustness of the deep neural network component itself or adversarially training the agent on strong attacks. In this work, we instead study an input transformation-based defense for RL. Specifically, we propose using a variant of vector quantization (VQ) as a transformation for input observations, which is then used to reduce the space of adversarial attacks during testing, resulting in the transformed observations being less affected by attacks. Our method is computationally efficient and seamlessly integrates with adversarial training, further enhancing the robustness of RL agents against adversarial attacks. Through extensive experiments in multiple environments, we demonstrate that using VQ as the input transformation effectively defends against adversarial attacks on the agent’s observations.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10802066","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10802066","","Training;Vector quantization;Perturbation methods;Buildings;Deep reinforcement learning;Robustness;Computational efficiency;Intelligent robots;Testing;Resilience","","2","","53","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"Gradient-based Regularization for Action Smoothness in Robotic Control with Reinforcement Learning","I. Lee; H. -G. Cao; C. -T. Dao; Y. -C. Chen; I. -C. Wu","Department of Computer Science, National Yang Ming Chiao Tung University, Taiwan; Ming Chi University of Technology, Taiwan; Department of Computer Science, National Yang Ming Chiao Tung University, Taiwan; Department of Computer Science, National Yang Ming Chiao Tung University, Taiwan; Department of Computer Science, National Yang Ming Chiao Tung University, Taiwan",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","603","610","Deep Reinforcement Learning (DRL) has achieved remarkable success, ranging from complex computer games to real-world applications, showing the potential for intelligent agents capable of learning in dynamic environments. However, its application in real-world scenarios presents challenges, including the jerky problem, in which jerky trajectories not only compromise system safety but also increase power consumption and shorten the service life of robotic and autonomous systems. To address jerky actions, a method called conditioning for action policy smoothness (CAPS) was proposed by adding regularization terms to reduce the action changes. This paper further proposes a novel method, named Gradient-based CAPS (Grad-CAPS), that modifies CAPS by reducing the difference in the gradient of action and then uses displacement normalization to enable the agent to adapt to invariant action scales. Consequently, our method effectively reduces zigzagging action sequences while enhancing policy expressiveness and the adaptability of our method across diverse scenarios and environments. In the experiments, we integrated Grad-CAPS with different reinforcement learning algorithms and evaluated its performance on various robotic-related tasks in DeepMind Control Suite and OpenAI Gym environments. The results demonstrate that Grad-CAPS effectively improves performance while maintaining a comparable level of smoothness compared to CAPS and Vanilla agents.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10801464","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10801464","","Video games;Power demand;Autonomous systems;Deep reinforcement learning;Distance measurement;Trajectory;Safety;Intelligent agents;Intelligent robots","","7","","19","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"Towards Accurate And Robust Dynamics and Reward Modeling for Model-Based Offline Inverse Reinforcement Learning","G. Zhang; Y. Yan","Department of Computer Science, University of Illinois, Chicago, IL, USA; Department of Computer Science, University of Illinois, Chicago, IL, USA",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","611","618","This paper enhances model-based offline inverse reinforcement learning (IRL) by refining conservative Markov decision process (MDP) frameworks, traditionally employing uncertainty penalties to deter exploitation in uncertain areas. Existing methods, dependent on neural network ensembles to model MDP dynamics and quantify uncertainty through ensemble prediction heuristics, face limitations: they presume Gaussian-distributed state transitions, leading to simplified environmental representations. Additionally, ensemble modeling often results in high variance, indicating potential overfitting and a lack of generalizability. Moreover, the heuristic reliance for uncertainty quantification struggles to fully grasp environmental complexities, offering an incomplete foundation for informed decisions. Maintaining multiple models also demands substantial computational resources. Addressing these shortcomings, we propose leveraging score-based diffusion generative models for dynamic modeling. This method significantly broadens the scope of representable target distributions, surpassing Gaussian constraints. It not only improves the accuracy of transition modeling but also roots uncertainty quantification in diffusion models’ theoretical underpinnings, enabling more precise and dependable reward regularization. We further innovate by incorporating a transition stability regularizer (TSR) into the reward estimation. This novel element embeds stability into the reward learning process, diminishing the influence of transition variability and promoting more consistent policy optimization. Our empirical studies on diverse Mujoco robotic control tasks demonstrate that our diffusion-based methodology not only furnishes more accurate transition estimations but also surpasses conventional ensemble approaches in policy effectiveness. The addition of the TSR marks a distinctive advancement in offline IRL by enhancing the reward and policy learning efficacy. Code: https://github.com/GabrielZH/doc-irl.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10802715","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10802715","","Uncertainty;Accuracy;Computational modeling;Refining;Estimation;Stochastic processes;Reinforcement learning;Predictive models;Stability analysis;Space exploration","","1","","34","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"Meta SAC-Lag: Towards Deployable Safe Reinforcement Learning via MetaGradient-based Hyperparameter Tuning","H. Honari; A. M. Soufi Enayati; M. Ghafarian Tamizi; H. Najjaran","Department of Mechanical Engineering, University of Victoria, Victoria, Canada; Department of Mechanical Engineering, University of Victoria, Victoria, Canada; Department of Electrical and Computer Engineering, University of Victoria, Victoria, Canada; Department of Mechanical Engineering, University of Victoria, Victoria, Canada",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","619","626","Safe Reinforcement Learning (Safe RL) is one of the prevalently studied subcategories of trial-and-error-based methods with the intention to be deployed on real-world systems. In safe RL, the goal is to maximize reward performance while minimizing constraints, often achieved by setting bounds on constraint functions and utilizing the Lagrangian method. However, deploying Lagrangian-based safe RL in real-world scenarios is challenging due to the necessity of threshold fine-tuning, as imprecise adjustments may lead to suboptimal policy convergence. To mitigate this challenge, we propose a unified Lagrangian-based model-free architecture called Meta Soft Actor-Critic Lagrangian (Meta SAC-Lag). Meta SAC-Lag uses meta-gradient optimization to automatically update the safety-related hyperparameters. The proposed method is designed to address safe exploration and threshold adjustment with minimal hyperparameter tuning requirement. In our pipeline, the inner parameters are updated through the conventional formulation and the hyperparameters are adjusted using the meta-objectives which are defined based on the updated parameters. Our results show that the agent can reliably adjust the safety performance due to the relatively fast convergence rate of the safety threshold. We evaluate the performance of Meta SAC-Lag in five simulated environments against Lagrangian baselines, and the results demonstrate its capability to create synergy between parameters, yielding better or competitive results. Furthermore, we conduct a real-world experiment involving a robotic arm tasked with pouring coffee into a cup without spillage. Meta SAC-Lag is successfully trained to execute the task, while minimizing effort constraints. The success of Meta SAC-Lag in performing the experiment is intended to be a step toward practical deployment of safe RL algorithms to learn the control process of safety-critical real-world systems without explicit engineering.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10802547","Mitacs; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10802547","","Heuristic algorithms;Pipelines;Process control;Reinforcement learning;Safety;Reliability;Collision avoidance;Tuning;Optimization;Convergence","","1","","41","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"Benchmarking Smoothness and Reducing High-Frequency Oscillations in Continuous Control Policies","G. Christmann; Y. -S. Luo; H. Mandala; W. -C. Chen","Inventec Corporation, Taipei, Taiwan; Inventec Corporation, Taipei, Taiwan; Inventec Corporation, Taipei, Taiwan; Inventec Corporation, Taipei, Taiwan",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","627","634","Reinforcement learning (RL) policies are prone to high-frequency oscillations, especially undesirable when deploying to hardware in the real-world. In this paper, we identify, categorize, and compare methods from the literature that aim to mitigate high-frequency oscillations in deep RL. We define two broad classes: loss regularization and architectural methods. At their core, these methods incentivize learning a smooth mapping, such that nearby states in the input space produce nearby actions in the output space. We present benchmarks in terms of policy performance and control smoothness on traditional RL environments from the Gymnasium and a complex manipulation task, as well as three robotics locomotion tasks that include deployment and evaluation with real-world hardware. Finally, we also propose hybrid methods that combine elements from both loss regularization and architectural methods. We find that the best-performing hybrid outperforms other methods, and improves control smoothness by 26.8% over the baseline, with a worst-case performance degradation of just 2.8%.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10802057","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10802057","","Degradation;Hands;Reinforcement learning;Benchmark testing;Aerospace electronics;Hardware;Oscillators;Standards;Intelligent robots;Guidelines","","5","","32","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"Deeper Introspective SLAM: How to Avoid Tracking Failures Over Longer Routes?","K. Naveed; M. L. Anjum; W. Hussain; D. Lee","Robotics & Machine Intelligence (ROMI) Lab, School of Electrical Engineering and Computer Science (SEECS), National University of Sciences and Technology, Islamabad, Pakistan; Robotics & Machine Intelligence (ROMI) Lab, School of Electrical Engineering and Computer Science (SEECS), National University of Sciences and Technology, Islamabad, Pakistan; Robotics & Machine Intelligence (ROMI) Lab, School of Electrical Engineering and Computer Science (SEECS), National University of Sciences and Technology, Islamabad, Pakistan; Reinforcement Learning Research Lab, School of Electrical Engineering, Korea Advanced Institute of Science and Technology (KAIST), Daejeon, South Korea",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","635","641","Large scale active exploration has recently revealed limitations of visual SLAM’s tracking ability. Active view planning methods based on reinforcement learning have been proposed to improve visual tracking robustness.In this work, we expose the limitations of deep reinforcement learning-based visual SLAM over longer routes. We demonstrate that additional modalities (depth, scene layout) offer little improvement. Furthermore, reward shaping is not the main reason behind the shortsightedness of the state-of-the-art visual SLAM tracker. We propose a novel video vision transformer-based architecture that improves the farsightedness of the visual tracker, which results in the completion of longer routes with efficient paths.Out of 60 challenging routes, our approach manages to complete 56 routes, which is a three-fold improvement over the state-of-the-art active view mapping (DI-SLAM) baseline. Interestingly, ORB-SLAM3 was unable to complete a single route without tracking failure. Our code is available at https://tinyurl.com/w935spuz.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10801911","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10801911","","Visualization;Simultaneous localization and mapping;Codes;Layout;Transformers;Deep reinforcement learning;Robustness;Planning;Intelligent robots","","2","","31","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"Hierarchical Consensus-Based Multi-Agent Reinforcement Learning for Multi-Robot Cooperation Tasks","P. Feng; J. Liang; S. Wang; X. Yu; X. Ji; Y. Chen; K. Zhang; R. Shi; W. Wu","State Key Laboratory of Complex & Critical Software Environment, Beihang University; School of Artificial Intelligence, Beihang University; School of Artificial Intelligence, Beihang University; State Key Laboratory of Complex & Critical Software Environment, Beihang University; State Grid Corporation of China; State Grid Corporation of China; State Key Laboratory of Complex & Critical Software Environment, Beihang University; State Key Laboratory of Complex & Critical Software Environment, Beihang University; State Key Laboratory of Complex & Critical Software Environment, Beihang University",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","642","649","In multi-agent reinforcement learning (MARL), the Centralized Training with Decentralized Execution (CTDE) framework is pivotal but struggles due to a gap: global state guidance in training versus reliance on local observations in execution, lacking global signals. Inspired by human societal consensus mechanisms, we introduce the Hierarchical Consensus-based Multi-Agent Reinforcement Learning (HC-MARL) framework to address this limitation. HC-MARL employs contrastive learning to foster a global consensus among agents, enabling cooperative behavior without direct communication. This approach enables agents to form a global consensus from local observations, using it as an additional piece of information to guide collaborative actions during execution. To cater to the dynamic requirements of various tasks, consensus is divided into multiple layers, encompassing both short-term and long-term considerations. Short-term observations prompt the creation of an immediate, low-layer consensus, while long-term observations contribute to the formation of a strategic, high-layer consensus. This process is further refined through an adaptive attention mechanism that dynamically adjusts the influence of each consensus layer. This mechanism optimizes the balance between immediate reactions and strategic planning, tailoring it to the specific demands of the task at hand. Extensive experiments and real-world applications in multi-robot systems showcase our framework’s superior performance, marking significant advancements over baselines.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10802212","National Science and Technology Major Project; National Natural Science Foundation of China; State Grid Corporation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10802212","","Training;Hands;Collaboration;Reinforcement learning;Contrastive learning;Strategic planning;Consensus protocol;Multi-robot systems;Standards;Intelligent robots","","20","","31","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"DEAR: Disentangled Environment and Agent Representations for Reinforcement Learning without Reconstruction","A. Pore; R. Muradore; D. Dall’Alba","Department of Engineering for Innovation Medicine, University of Verona, Italy; Department of Engineering for Innovation Medicine, University of Verona, Italy; Department of Engineering for Innovation Medicine, University of Verona, Italy",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","650","655","Reinforcement Learning (RL) algorithms can learn robotic control tasks from visual observations, but they often require a large amount of data, especially when the visual scene is complex and unstructured. In this paper, we explore how the agent’s knowledge of its shape can improve the sample efficiency of visual RL methods. We propose a novel method, Disentangled Environment and Agent Representations (DEAR), that uses the segmentation mask of the agent as supervision to learn disentangled representations of the environment and the agent through feature separation constraints. Unlike previous approaches, DEAR does not require reconstruction of visual observations. These representations are then used as an auxiliary loss to the RL objective, encouraging the agent to focus on the relevant features of the environment. We evaluate DEAR on two challenging benchmarks: Distracting DeepMind control suite and Franka Kitchen manipulation tasks. Our findings demonstrate that DEAR surpasses state-of-the-art methods in sample efficiency, achieving comparable or superior performance with reduced parameters. Our results indicate that integrating agent knowledge into visual RL methods has the potential to enhance their learning efficiency and robustness.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10801730","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10801730","","Training;Visualization;Translation;Shape;Reinforcement learning;Robustness;Spatiotemporal phenomena;Noise measurement;Physics;Intelligent robots","","1","","21","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"Task and Domain Adaptive Reinforcement Learning for Robot Control","Y. T. Liu; N. Singh; A. Ahmad","Max Planck Institute for Intelligent Systems, Tübingen, Germany; IIT, Kharagpur, West Bengal, India; University of Stuttgart, Stuttgart, Germany",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","656","663","Deep reinforcement learning (DRL) has shown remarkable success in simulation domains, yet its application in designing robot controllers remains limited, due to its singletask orientation and insufficient adaptability to environmental changes. To overcome these limitations, we present a novel adaptive agent that leverages transfer learning techniques to dynamically adapt policy in response to different tasks and environmental conditions. The approach is validated through the blimp control challenge, where multitasking capabilities and environmental adaptability are essential. The agent is trained using a custom, highly parallelized simulator built on IsaacGym. We perform zero-shot transfer to fly the blimp in the real world to solve various tasks. We share our code at https://github.com/robot-perception-group/adaptive_agent/.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10801963","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10801963","","Codes;Adaptive systems;Transfer learning;Robot control;Multitasking;Deep reinforcement learning;Intelligent robots","","9","","33","EU","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
